,,,release_date,year,month,source_orig,source,bundle,starter_bundle,faction,origin,family,mastery_package,ship_type,ship_type_detailed,max_t,max_e,max_s,max_u,max_int,max_cmd,max_pil,max_tmp,max_mw,full,total_tac,total_eng,total_sci,total_int,total_cmd,total_pil,total_tmp,total_mw,num_specs,num_spec_seats,num_spec_slots,h_mod,hull,s_mod,turn,imp,inrt,power_w,power_s,power_e,power_a,b1r,b1c,b1s,b2r,b2c,b2s,b3r,b3c,b3s,b4r,b4c,b4s,b5r,b5c,b5s,b6r,b6c,b6s,weapon_total,fore,aft,dhc,exp,hangars,,fleet,console_t,console_e,console_s,,cc_w,cc_s,cc_e,cc_t,secdef,sub_targeting,sensor_analysis,tac_mode,singularity,cloak,flank,wingmen,,trait_summary,,adm_rarity,adm_role,adm_e,adm_t,adm_s,adm_bonus,released,,,console_u,devices,,console_t,console_e,console_s,,,,career,cloak_rank,name,wiki_url,trait_name,trait_url,console_name,console_url
,164,Gorn Ihgomas Multi-Mission Strategic Vessel,9 Feb 2017,2017,2,C Store,C Store,Multimission / KDF,,Klingon,Gorn,Gorn MM,Science Vessel,Multi-mission Science Vessel,Multi-mission Science Vessel,2,3,4,3,,,,3,,,6,7,8,0,0,0,3,0,1,1,3,1,45000,1.35,11.5,0.15,45,,10,,10,4,Sci,,3,Uni,Tmp,3,Eng,,2,Tac,,1,Uni,,,,,6,3,3,Yes,,1,3,Yes,4,3,4,,,,,,Yes,Yes,Yes,,,,,,Exotic Particle Shielding,on Team ability: +DRR,Omni-Directional Tachyon Wave Siphon,Very Rare,Sci,32,39,46,Ignores +/- ENG from Events,TRUE,TRUE,FALSE,,3,,4,3,4,4,3,4,Sci,,Gorn Ihgomas Multi-Mission Strategic Vessel,https://stowiki.net/wiki/Gorn_Ihgomas_Multi-Mission_Strategic_Vessel,Exotic Particle Shielding,https://stowiki.net/wiki/Exotic_Particle_Shielding_(starship_trait),Omni-Directional Tachyon Wave Siphon,https://stowiki.net/wiki/Console_-_Universal_-_Omni-Directional_Tachyon_Wave_Siphon
,163,Gorn Ahgamas Multi-Mission Surveillance Vessel,9 Feb 2017,2017,2,C Store,C Store,Multimission / KDF,,Klingon,Gorn,Gorn MM,Science Vessel,Multi-mission Science Vessel,Multi-mission Science Vessel,2,2,4,3,,,,3,,,7,7,9,0,0,0,3,0,1,1,3,1,45000,1.35,11.5,0.15,45,5,,,15,4,Sci,,3,Uni,Tmp,2,Uni,,2,Tac,,2,Eng,,,,,6,3,3,Yes,,1,3,Yes,3,3,5,,,,,,Yes,Yes,Yes,,,,,,Charged Particle Reaction,on CPB: affected targets release mini-CPBs,Isometric Dispersal Array,Very Rare,Sci,28,35,54,Ignores +/- SCI from Events,TRUE,TRUE,FALSE,,3,,3,3,5,3,3,5,Sci,,Gorn Ahgamas Multi-Mission Surveillance Vessel,https://stowiki.net/wiki/Gorn_Ahgamas_Multi-Mission_Surveillance_Vessel,Charged Particle Reaction,https://stowiki.net/wiki/Charged_Particle_Reaction_(starship_trait),Isometric Dispersal Array,https://stowiki.net/wiki/Console_-_Universal_-_Isometric_Dispersal_Array
,162,Galas Surveillance Explorer Warbird,9 Feb 2017,2017,2,C Store,C Store,Multimission / Rom,,Romulan,Romulan,Rom MM,Science WB,Multi-mission Science Vessel,Multi-Mission Science Vessel (warbird),2,2,4,3,,,,3,,,7,7,9,0,0,0,3,0,1,1,3,0.95,42750,1.35,11.5,0.15,45,5,,,15,4,Sci,,3,Uni,Tmp,2,Uni,,2,Tac,,2,Eng,,,,,6,3,3,Yes,,1,3,Yes,3,3,5,,,,,,Yes,Yes,Yes,,Yes,Battle - Rom,,,Charged Particle Reaction,on CPB: affected targets release mini-CPBs,Isometric Dispersal Array,Very Rare,Sci,28,35,54,Ignores +/- SCI from Events,TRUE,TRUE,FALSE,,3,,3,3,5,3,3,5,Sci,Battle,Galas Surveillance Explorer Warbird,https://stowiki.net/wiki/Galas_Surveillance_Explorer_Warbird,Charged Particle Reaction,https://stowiki.net/wiki/Charged_Particle_Reaction_(starship_trait),Isometric Dispersal Array,https://stowiki.net/wiki/Console_-_Universal_-_Isometric_Dispersal_Array
,166,Palatine Multi-Mission Reconnaissance Explorer,9 Feb 2017,2017,2,C Store,C Store,Multimission / Fed,,Federation,Starfleet,Fed MM,Science Vessel,Multi-mission Science Vessel,Multi-mission Science Vessel,3,2,4,3,,,,3,,,7,6,8,0,0,0,3,0,1,1,3,0.95,42750,1.4,12,0.15,50,10,,,10,4,Sci,,3,Uni,Tmp,3,Tac,,2,Eng,,1,Uni,,,,,6,3,3,Yes,,1,3,Yes,4,2,5,,,,,,Yes,Yes,Yes,,,,,,Heavy Tachyon Mine,on firing mode: create a mine,Radiation Bombardment Matrix,Very Rare,Sci,21,44,52,Ignores +/- TAC from Events,TRUE,TRUE,FALSE,,3,,4,2,5,4,2,5,Sci,,Palatine Multi-Mission Reconnaissance Explorer,https://stowiki.net/wiki/Palatine_Multi-Mission_Reconnaissance_Explorer,Heavy Tachyon Mine,https://stowiki.net/wiki/Heavy_Tachyon_Mine_(starship_trait),Radiation Bombardment Matrix,https://stowiki.net/wiki/Console_-_Universal_-_Radiation_Bombardment_Matrix
,161,Esquiline Multi-Mission Strategic Explorer,9 Feb 2017,2017,2,C Store,C Store,Multimission / Fed,,Federation,Starfleet,Fed MM,Science Vessel,Multi-mission Science Vessel,Multi-mission Science Vessel,2,3,4,3,,,,3,,,6,7,8,0,0,0,3,0,1,1,3,0.95,42750,1.4,12,0.15,50,,10,,10,4,Sci,,3,Uni,Tmp,3,Eng,,2,Tac,,1,Uni,,,,,6,3,3,Yes,,1,3,Yes,4,3,4,,,,,,Yes,Yes,Yes,,,,,,Exotic Particle Shielding,on Team ability: +DRR,Omni-Directional Tachyon Wave Siphon,Very Rare,Sci,32,39,46,Ignores +/- ENG from Events,TRUE,TRUE,FALSE,,3,,4,3,4,4,3,4,Sci,,Esquiline Multi-Mission Strategic Explorer,https://stowiki.net/wiki/Esquiline_Multi-Mission_Strategic_Explorer,Exotic Particle Shielding,https://stowiki.net/wiki/Exotic_Particle_Shielding_(starship_trait),Omni-Directional Tachyon Wave Siphon,https://stowiki.net/wiki/Console_-_Universal_-_Omni-Directional_Tachyon_Wave_Siphon
,160,Brigid Multi-Mission Surveillance Explorer,9 Feb 2017,2017,2,C Store,C Store,Multimission / Fed,,Federation,Starfleet,Fed MM,Science Vessel,Multi-mission Science Vessel,Multi-mission Science Vessel,2,2,4,3,,,,3,,,7,7,9,0,0,0,3,0,1,1,3,0.95,42750,1.4,12,0.15,50,5,,,15,4,Sci,,3,Uni,Tmp,2,Uni,,2,Tac,,2,Eng,,,,,6,3,3,Yes,,1,3,Yes,3,3,5,,,,,,Yes,Yes,Yes,,,,,,Charged Particle Reaction,on CPB: affected targets release mini-CPBs,Isometric Dispersal Array,Very Rare,Sci,28,35,54,Ignores +/- SCI from Events,TRUE,TRUE,FALSE,,3,,3,3,5,3,3,5,Sci,,Brigid Multi-Mission Surveillance Explorer,https://stowiki.net/wiki/Brigid_Multi-Mission_Surveillance_Explorer,Charged Particle Reaction,https://stowiki.net/wiki/Charged_Particle_Reaction_(starship_trait),Isometric Dispersal Array,https://stowiki.net/wiki/Console_-_Universal_-_Isometric_Dispersal_Array
,159,Thrai Dreadnought Warbird,26 Jan 2017,2017,1,Lockbox,C Store (Mudd),Dread Through the Ages - A,,Romulan,Romulan (23c),,Engineering WB,Dreadnought Cruiser,Dreadnought Cruiser (warbird),3,4,2,2,,2,,3,,,5,8,4,0,2,0,3,0,2,2,5,1.45,65250,1.1,8.5,0.15,35,10,,10,,4,Eng,,3,Tac,Tmp,2,Uni,,2,Eng,Cmd,2,Sci,,,,,8,5,3,Yes,,1,3,Yes,4,5,2,,,,,,,,,,Yes,Battle - Rom,,,Layered Shielding,on EP2S / Extend Shields: target gains secondary shields,Secondary Shield Projector,Ultra Rare,Eng,57,49,20,+15 ALL Stats when Alone,TRUE,TRUE,FALSE,,3,,4,5,2,4,5,2,Eng,Battle,Thrai Dreadnought Warbird,https://stowiki.net/wiki/Thrai_Dreadnought_Warbird,Layered Shielding,https://stowiki.net/wiki/Layered_Shielding_(starship_trait),Secondary Shield Projector,https://stowiki.net/wiki/Console_-_Universal_-_Secondary_Shield_Projector
,158,D9 Dreadnought Battlecruiser,26 Jan 2017,2017,1,Lockbox,C Store (Mudd),Dread Through the Ages - A,,Klingon,Klingon,,Dreadnought Cruiser,Dreadnought Cruiser,Dreadnought Cruiser,3,4,2,2,,2,,3,,,5,8,4,0,2,0,3,0,2,2,5,1.51,67950,1.1,7,0.15,35,10,,10,,4,Eng,,3,Tac,Tmp,2,Uni,,2,Eng,Cmd,2,Sci,,,,,8,5,3,Yes,,1,3,Yes,4,5,2,,Yes,,,Yes,,,,,,Cloak,,,Catastrophic Overload,on Jam Sensors: AoE disable and electric damage,Disruption Pulse Emitter,Ultra Rare,Eng,62,46,18,+15 ALL Stats when Alone,TRUE,TRUE,FALSE,,3,,4,5,2,4,5,2,Eng,Basic,D9 Dreadnought Battlecruiser,https://stowiki.net/wiki/D9_Dreadnought_Battlecruiser,Catastrophic Overload,https://stowiki.net/wiki/Catastrophic_Overload_(starship_trait),Disruption Pulse Emitter,https://stowiki.net/wiki/Console_-_Universal_-_Disruption_Pulse_Emitter
,157,Atlas Prototype Dreadnought Cruiser,26 Jan 2017,2017,1,Lockbox,C Store (Mudd),Dread Through the Ages - A,,Federation,Starfleet (23c),Atlas,Dreadnought Cruiser,Dreadnought Cruiser,Dreadnought Cruiser,3,4,2,2,,2,,3,,,5,8,4,0,2,0,3,0,2,2,5,1.46,65700,1.15,8,0.15,35,5,5,5,5,4,Eng,,3,Tac,Tmp,2,Uni,,2,Eng,Cmd,2,Sci,,,,,8,5,3,Yes,,1,3,Yes,4,5,2,,Yes,,,Yes,,,,,,,,,SIF Shunt,on hull heal while full HP: stacking power level boost,Dynamic Power Redistributor Module,Ultra Rare,Eng,62,44,20,+15 ALL Stats when Alone,TRUE,TRUE,FALSE,,3,,4,5,2,4,5,2,Eng,,Atlas Prototype Dreadnought Cruiser,https://stowiki.net/wiki/Atlas_Prototype_Dreadnought_Cruiser,SIF Shunt,https://stowiki.net/wiki/SIF_Shunt_(starship_trait),Dynamic Power Redistributor Module,https://stowiki.net/wiki/Console_-_Universal_-_Dynamic_Power_Redistributor_Module
,155,Lukari Ho'kuun Science Vessel,26 Jan 2017,2017,1,Event,Phoenix,,,X-faction,Lukari,Lukari,Science Vessel,Science Vessel,Science Vessel,2,3,4,2,3,,,,,,4,5,8,3,0,0,0,0,1,1,3,0.94,42300,1.42,13.5,0.16,55,,10,,10,4,Sci,,3,Eng,Int,2,Uni,,2,Tac,,2,Sci,,,,,6,3,3,,,,3,Yes,2,4,5,,,,,,Yes,Yes,Yes,,,,,,Protomatter Capacitor,on CPB / Tachyon Beam / Energy Siphon: stacking hull and shield regen buff,Protomatter Field Projector,Ultra Rare,Sci,42,20,64,+10 SCI per SciShip,TRUE,TRUE,FALSE,,3,,2,4,5,2,4,5,Sci,,Lukari Ho'kuun Science Vessel,https://stowiki.net/wiki/Lukari_Ho%27kuun_Science_Vessel,Protomatter Capacitor,https://stowiki.net/wiki/Protomatter_Capacitor_(starship_trait),Protomatter Field Projector,https://stowiki.net/wiki/Console_-_Universal_-_Protomatter_Field_Projector
,156,NX Escort Refit,26 Jan 2017,2017,1,Lobi,C Store (Bundle),16th Anniversary / Faith of the Heart - C,,Federation,Starfleet (22c),NX,Escort,Escort,Escort,4,3,1,3,,,2,3,,,9,6,4,0,0,2,3,0,2,2,5,1.125,50625,1.05,16,0.2,60,15,,5,,4,Tac,,3,Uni,Tmp,3,Eng,,2,Tac,Pil,1,Sci,,,,,7,5,2,Yes,Yes,,2,Yes,5,4,2,,,,,,,,,,,,,,Preferential Targeting,on B:FAW / C:SV: B:O and C:RF to do additional damage,Point Defense Bombardment Warhead,Ultra Rare,Tac,42,63,21,+8 TAC per ANY Ship (Not Small Craft),TRUE,TRUE,FALSE,,2,,5,4,2,5,4,2,Tac,,NX Escort Refit,https://stowiki.net/wiki/NX_Escort_Refit,Preferential Targeting,https://stowiki.net/wiki/Preferential_Targeting_(starship_trait),Point Defense Bombardment Warhead,https://stowiki.net/wiki/Console_-_Universal_-_Point_Defense_Bombardment_Warhead
,153,Elachi Ornash Battlecruiser,19 Jan 2017,2017,1,Lobi,Lobi,,,X-faction,Elachi,,Battlecruiser,Battlecruiser,Battlecruiser,3,4,1,3,,3,,,,,8,9,6,0,5,0,0,0,1,2,5,1.4,63000,1.2,10,0.15,30,10,,10,,4,Eng,,3,Uni,,3,Tac,Cmd,2,Uni,Cmd,1,Sci,,,,,8,4,4,Yes,,,4,Yes,4,5,2,,Yes,Yes,Yes,,,,,,,,,,Subspace Reinforcements,on losing 15% hull in 3 seconds: summon healing ally,Enhanced Elachi Subspace Transceiver,Ultra Rare,Eng,56,38,32,2.5x Critical Rating from ENG,TRUE,TRUE,FALSE,,4,,4,5,2,4,5,2,Eng,,Elachi Ornash Battlecruiser,https://stowiki.net/wiki/Elachi_Ornash_Battlecruiser,Subspace Reinforcements,https://stowiki.net/wiki/Subspace_Reinforcements_(starship_trait),Enhanced Elachi Subspace Transceiver,https://stowiki.net/wiki/Console_-_Universal_-_Enhanced_Elachi_Subspace_Transceiver
,154,Elachi S'ateth Escort,19 Jan 2017,2017,1,Lockbox,C Store (Mudd),Faith of the Heart - A,,X-faction,Elachi,,Escort,Escort,Escort,4,1,3,3,,,3,,,,9,6,8,0,0,5,0,0,1,2,5,0.95,42750,1.3,16,0.2,60,15,,5,,4,Tac,,3,Uni,Pil,3,Sci,,2,Uni,Pil,1,Eng,,,,,7,4,3,Yes,Yes,,2,Yes,5,2,4,,,,,,,,,,,,,,Crescent Wave Discharge,"on B:O / Pliot: gain 1 counter. At 3, do disruptor damage and disable 1 subsystem",Enhanced Crescent Wave Cannon,Ultra Rare,Tac,23,62,41,2.5x Critical Rating from TAC,TRUE,TRUE,FALSE,,2,,5,2,4,5,2,4,Tac,,Elachi S'ateth Escort,https://stowiki.net/wiki/Elachi_S%27ateth_Escort,Crescent Wave Discharge,https://stowiki.net/wiki/Crescent_Wave_Discharge_(starship_trait),Enhanced Crescent Wave Cannon,https://stowiki.net/wiki/Console_-_Universal_-_Enhanced_Crescent_Wave_Cannon
,152,Breen Chel Boalg Warship,1 Dec 2016,2016,12,Event,Phoenix,,,X-faction,Breen,,Destroyer,Warship,Warship,4,2,3,3,3,,,,,,8,6,7,3,0,0,0,0,1,1,3,1.2,54000,1,13,0.18,50,15,,5,,4,Tac,,3,Uni,,3,Sci,Int,2,Eng,,1,Uni,,,,,8,4,4,Yes,,,3,Yes,4,4,3,,,,,,,,,,,,,,Cryonic Siphon,"on Energy Siphon: -Shield Hardness, -DRR",Enhanced Breen Energy Dissipator,Ultra Rare,Tac,40,53,33,+10 TAC per EngShip,TRUE,TRUE,FALSE,,3,,4,4,3,4,4,3,Tac,,Breen Chel Boalg Warship,https://stowiki.net/wiki/Breen_Chel_Boalg_Warship,Cryonic Siphon,https://stowiki.net/wiki/Cryonic_Siphon_(starship_trait),Enhanced Breen Energy Dissipator,https://stowiki.net/wiki/Console_-_Universal_-_Enhanced_Breen_Energy_Dissipator
,151,Fleet Naj'sov Research Vessel,24 Nov 2016,2016,11,Fleet,Fleet,,,Klingon,Klingon,Naj'sov,Science Vessel,Science Vessel,Science Vessel,2,3,4,3,,,,3,,,5,6,8,0,0,0,3,0,1,1,3,1.1825,53212.5,1.4025,10.5,0.15,45,,5,,15,4,Sci,,3,Uni,,3,Eng,Tmp,2,Tac,,1,Sci,,,,,6,3,3,,,,3,Yes,2,4,5,,,,,,Yes,Yes,Yes,,,Cloak,,,,,,Very Rare,Sci,39,20,58,2.5x Critical Rating from SCI,TRUE,TRUE,FALSE,,3,,2,4,5,2,4,5,Sci,Basic,Fleet Naj'sov Research Vessel,https://stowiki.net/wiki/Fleet_Naj%27sov_Research_Vessel,,,,
,150,Fleet Magellan Advanced Research Vessel,24 Nov 2016,2016,11,Fleet,Fleet,,,Federation,Starfleet,Nebula,Science Vessel,Science Vessel,Science Vessel,2,3,4,3,,,,3,,,5,6,8,0,0,0,3,0,1,1,3,1.155,51975,1.43,10,0.15,45,,5,,15,4,Sci,,3,Uni,,3,Eng,Tmp,2,Tac,,1,Sci,,,,,6,3,3,,,,3,Yes,2,4,5,,,,,,Yes,Yes,Yes,,,,,,,,,Very Rare,Sci,39,20,58,2.5x Critical Rating from SCI,TRUE,TRUE,FALSE,,3,,2,4,5,2,4,5,Sci,,Fleet Magellan Advanced Research Vessel,https://stowiki.net/wiki/Fleet_Magellan_Advanced_Research_Vessel,,,,
,149,Fleet Laeosa Research Warbird,24 Nov 2016,2016,11,Fleet,Fleet,,,Romulan,Romulan,Laeosa,Science WB,Science Vessel,Science Vessel (warbird),2,3,4,3,,,,3,,,5,6,8,0,0,0,3,0,1,1,3,1.045,47025,1.4025,11,0.15,45,,5,,15,4,Sci,,3,Uni,,3,Eng,Tmp,2,Tac,,1,Sci,,,,,6,3,3,Yes,,,3,Yes,2,4,5,,,,,,Yes,Yes,Yes,,Yes,Battle - Rom,,,,,,Very Rare,Sci,37,24,55,2.5x Critical Rating from SCI,TRUE,TRUE,FALSE,,3,,2,4,5,2,4,5,Sci,Battle,Fleet Laeosa Research Warbird,https://stowiki.net/wiki/Fleet_Laeosa_Research_Warbird,,,,
,148,Sutherland Advanced Research Vessel,24 Nov 2016,2016,11,C Store,C Store,Cross-Faction Science,,Federation,Starfleet,Nebula,Science Vessel,Science Vessel,Science Vessel,2,3,4,3,,,,3,,,5,6,8,0,0,0,3,0,1,1,3,1.05,47250,1.3,10,0.15,45,,5,,15,4,Sci,,3,Uni,,3,Eng,Tmp,2,Tac,,1,Sci,,,,,6,3,3,,,,3,,2,3,5,,,,,,Yes,Yes,Yes,,,,,,Tachyon Dispersal,on Tachyon Beam: AoE shield DoT and shield res debuff,Tachyon Particle Field Emitter,Rare,Sci,31,20,57,+8 SCI per EngShip or TacShip,TRUE,TRUE,FALSE,,3,,2,3,5,2,3,5,Sci,,Sutherland Advanced Research Vessel,https://stowiki.net/wiki/Sutherland_Advanced_Research_Vessel,Tachyon Dispersal,https://stowiki.net/wiki/Tachyon_Dispersal_(starship_trait),Tachyon Particle Field Emitter,https://stowiki.net/wiki/Console_-_Universal_-_Tachyon_Particle_Field_Emitter
,147,Naj'sov Research Vessel,24 Nov 2016,2016,11,C Store,C Store,Cross-Faction Science,KDF Fleet,Klingon,Klingon,Naj'sov,Science Vessel,Science Vessel,Science Vessel,2,3,4,3,,,,3,,,5,6,8,0,0,0,3,0,1,1,3,1.075,48375,1.275,10.5,0.15,45,,5,,15,4,Sci,,3,Uni,,3,Eng,Tmp,2,Tac,,1,Sci,,,,,6,3,3,,,,3,,2,3,5,,,,,,Yes,Yes,Yes,,,Cloak,,,Tachyon Dispersal,on Tachyon Beam: AoE shield DoT and shield res debuff,Tachyon Particle Field Emitter,Rare,Sci,31,20,57,+8 SCI per EngShip or TacShip,TRUE,TRUE,FALSE,,3,,2,3,5,2,3,5,Sci,Basic,Naj'sov Research Vessel,https://stowiki.net/wiki/Naj%27sov_Research_Vessel,Tachyon Dispersal,https://stowiki.net/wiki/Tachyon_Dispersal_(starship_trait),Tachyon Particle Field Emitter,https://stowiki.net/wiki/Console_-_Universal_-_Tachyon_Particle_Field_Emitter
,146,Laeosa Research Warbird,24 Nov 2016,2016,11,C Store,C Store,Cross-Faction Science,Rom Fleet,Romulan,Romulan,Laeosa,Science WB,Science Vessel,Science Vessel (warbird),2,3,4,3,,,,3,,,5,6,8,0,0,0,3,0,1,1,3,0.95,42750,1.275,11,0.15,45,,5,,15,4,Sci,,3,Uni,,3,Eng,Tmp,2,Tac,,1,Sci,,,,,6,3,3,Yes,,,3,,2,3,5,,,,,,Yes,Yes,Yes,,Yes,Battle - Rom,,,Tachyon Dispersal,on Tachyon Beam: AoE shield DoT and shield res debuff,Tachyon Particle Field Emitter,Rare,Sci,37,22,55,+8 SCI per EngShip or TacShip,TRUE,TRUE,FALSE,,3,,2,3,5,2,3,5,Sci,Battle,Laeosa Research Warbird,https://stowiki.net/wiki/Laeosa_Research_Warbird,Tachyon Dispersal,https://stowiki.net/wiki/Tachyon_Dispersal_(starship_trait),Tachyon Particle Field Emitter,https://stowiki.net/wiki/Console_-_Universal_-_Tachyon_Particle_Field_Emitter
,145,Vizier Command Assault Cruiser,17 Nov 2016,2016,11,Other,C Store (Mudd),,,Federation,Starfleet,Sovereign,Cruiser,Cruiser,Cruiser,3,4,,3,,3,,,,,7,9,3,0,3,0,0,0,1,1,3,1.3,58500,1,7,0.15,40,10,5,,5,4,Eng,,3,Uni,Cmd,3,Tac,,2,Eng,,1,Tac,,,,,8,4,4,,,,4,,3,5,2,,Yes,Yes,Yes,Yes,,,,,,,,,Vent Metreon Laced Plasma,"Eject Warp Plasma gains double duration, and clouds explode",Metreon Gas Warhead Launcher,Rare,Eng,62,30,16,+10 TAC per EngShip,TRUE,TRUE,FALSE,,4,,3,5,2,3,5,2,Eng,,Vizier Command Assault Cruiser,https://stowiki.net/wiki/Vizier_Command_Assault_Cruiser,Vent Metreon Laced Plasma,https://stowiki.net/wiki/Vent_Metreon_Laced_Plasma_(starship_trait),Metreon Gas Warhead Launcher,https://stowiki.net/wiki/Console_-_Universal_-_Metreon_Gas_Warhead_Launcher
,144,Fleet Vizier Command Assault Cruiser,17 Nov 2016,2016,11,Fleet,Fleet,,,Federation,Starfleet,Sovereign,Cruiser,Cruiser,Cruiser,3,4,,3,,3,,,,,7,9,3,0,3,0,0,0,1,1,3,1.43,64350,1.1,7,0.15,40,10,5,,5,4,Eng,,3,Uni,Cmd,3,Tac,,2,Eng,,1,Tac,,,,,8,4,4,,,,4,Yes,4,5,2,,Yes,Yes,Yes,Yes,,,,,,,,,,,,Very Rare,Eng,64,37,16,+8 TAC per TacShip or SciShip,TRUE,TRUE,FALSE,,4,,4,5,2,4,5,2,Eng,,Fleet Vizier Command Assault Cruiser,https://stowiki.net/wiki/Fleet_Vizier_Command_Assault_Cruiser,,,,
,143,Fleet Imperial Intel Assault Cruiser,17 Nov 2016,2016,11,Fleet,Fleet,,,Federation,Starfleet,Sovereign,Cruiser,Cruiser,Cruiser,3,4,,3,3,,,,,,7,9,3,3,0,0,0,0,1,1,3,1.43,64350,1.1,7,0.15,40,10,5,,5,4,Eng,,3,Uni,Int,3,Tac,,2,Eng,,1,Tac,,,,,8,4,4,,,,4,Yes,4,5,2,,Yes,Yes,Yes,Yes,,,,,,,,,,,,Very Rare,Eng,64,37,16,+35 TAC when Alone,TRUE,TRUE,FALSE,,4,,4,5,2,4,5,2,Eng,,Fleet Imperial Intel Assault Cruiser,https://stowiki.net/wiki/Fleet_Imperial_Intel_Assault_Cruiser,,,,
,142,Archon Intel Assault Cruiser,17 Nov 2016,2016,11,C Store,C Store,,,Federation,Starfleet,Sovereign,Cruiser,Cruiser,Cruiser,3,4,,3,3,,,,,,7,9,3,3,0,0,0,0,1,1,3,1.3,58500,1,7,0.15,40,10,5,,5,4,Eng,,3,Uni,Int,3,Tac,,2,Eng,,1,Tac,,,,,8,4,4,,,,4,,3,5,2,,Yes,Yes,Yes,Yes,,,,,,,,,Specialist Knowledge,on Intel / Com: -Eng CDs,Incremental Phase Cloaking Device,Rare,Eng,62,30,16,+20 ENG and TAC when Alone,TRUE,TRUE,FALSE,,4,,3,5,2,3,5,2,Eng,,Archon Intel Assault Cruiser,https://stowiki.net/wiki/Archon_Intel_Assault_Cruiser,Specialist Knowledge,https://stowiki.net/wiki/Specialist_Knowledge_(starship_trait),Incremental Phase Cloaking Device,https://stowiki.net/wiki/Console_-_Universal_-_Incremental_Phase_Cloaking_Device
,141,Sphere Builder Denuos Dreadnought Carrier,25 Oct 2016,2016,10,Lockbox,Lockbox,,,X-faction,Sphere Builder,,Tactical Carrier,Dreadnought Carrier,Dreadnought Carrier (Tac),4,2,3,3,,2,,4,,Tmp,7,5,7,0,2,0,4,0,2,2,6,1.425,64125,1.15,8,0.15,35,10,10,,,4,Tac,Tmp,3,Uni,,3,Sci,,2,Eng,Cmd,1,Sci,,,,,7,4,3,Yes,,2,3,Yes,4,3,4,,,,,,,,,,,,,,Delphic Shockwave,"Photonic Shockwave loses repel, gains radiation anomaly",Chroniton Fragmentation Warhead Launcher,Ultra Rare,Tac,35,53,38,2.5x Critical Rating from TAC,TRUE,TRUE,FALSE,,3,,4,3,4,4,3,4,Tac,,Sphere Builder Denuos Dreadnought Carrier,https://stowiki.net/wiki/Sphere_Builder_Denuos_Dreadnought_Carrier,Delphic Shockwave,https://stowiki.net/wiki/Delphic_Shockwave_(starship_trait),Chroniton Fragmentation Warhead Launcher,https://stowiki.net/wiki/Console_-_Universal_-_Chroniton_Fragmentation_Warhead_Launcher
,140,Sphere Builder Edoulg Science Vessel,25 Oct 2016,2016,10,Lobi,C Store (Mudd),Old Rivals - C,,X-faction,Sphere Builder,,Science Vessel,Multi-mission Science Vessel,Multi-mission Science Vessel,3,2,4,3,2,,,4,,Tmp,6,5,8,2,0,0,4,0,2,2,6,1.15,51750,1.45,9,0.15,40,5,5,,10,4,Sci,Tmp,3,Uni,,3,Tac,,2,Eng,Int,1,Sci,,,,,6,4,2,Yes,,1,3,Yes,4,2,5,,,,,,Yes,Yes,Yes,,,,,,Delphic Phasing,"on crit: stacking +DRR, on full stacks: brief immunity",Quantum Deceleration Field Generator,Ultra Rare,Sci,24,44,58,2.5x Critical Rating from SCI,TRUE,TRUE,FALSE,,3,,4,2,5,4,2,5,Sci,,Sphere Builder Edoulg Science Vessel,https://stowiki.net/wiki/Sphere_Builder_Edoulg_Science_Vessel,Delphic Phasing,https://stowiki.net/wiki/Delphic_Phasing_(starship_trait),Quantum Deceleration Field Generator,https://stowiki.net/wiki/Console_-_Universal_-_Quantum_Deceleration_Field_Generator
,139,Jem'Hadar Dreadnought Carrier,13 Oct 2016,2016,10,Lockbox,C Store (Mudd),Carried Away - A,,X-faction,Jem'Hadar,,Tactical Carrier,Dreadnought Carrier,Dreadnought Carrier (Tac),4,3,1,3,,3,,,,,9,6,4,0,5,0,0,0,1,2,5,1.5,67500,1.15,6,0.17,30,10,,,10,4,Tac,,3,Uni,,3,Eng,Cmd,2,Tac,Cmd,1,Sci,,,,,7,4,3,Yes,,2,3,Yes,4,5,2,,,,,,,Yes,,,,,,,Dominion Coordination,"on B:O, C:RF, Surgical Strikes: +Dmg to hangar pets",Enhanced Dominion Command Interface,Ultra Rare,Tac,49,55,22,+35 TAC when Alone,TRUE,TRUE,FALSE,,3,,4,5,2,4,5,2,Tac,,Jem'Hadar Dreadnought Carrier,https://stowiki.net/wiki/Jem%27Hadar_Dreadnought_Carrier_(T6),Dominion Coordination,https://stowiki.net/wiki/Dominion_Coordination_(starship_trait),Enhanced Dominion Command Interface,https://stowiki.net/wiki/Console_-_Universal_-_Enhanced_Dominion_Command_Interface
